Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR 
5/11/2023,Innisfail,8,5,Roth'n'bell,58.5,NULL,8,M A Butler,17,R T Moller,10,15,1,1500,8,57,7,68.19999983
5/11/2023,Innisfail,8,6,Impardoo,58,NULL,3,G D Kliese,9.5,A R Bailey,7,15,3,1500,4,13,4,70.73333331
5/11/2023,Innisfail,8,7,Dubai Dee,57,NULL,6,Ms G Mc Donnell,26,A R Bailey,1,22,9,1500,5,8,9,63.15
5/11/2023,Innisfail,8,8,Mexican Star,57,NULL,4,Rachel Shred,21,Michael Lee,2,22,7,1500,6,27,11,35.65
5/11/2023,Innisfail,8,9,Seefeld,55,59.02534175,9,Gabrielle Semmens,41,David Reynolds,7,24,7,1500,5,24,5,65.95000017
5/11/2023,Innisfail,8,10,From This Moment,56,70.2,1,Adam Sewell,6,Michael Geaney,17,17,1,1500,4,17,8,65.64999991
5/11/2023,Innisfail,8,11,Mirror Illusion,55.5,NULL,7,Ms L Morrison,3.299999952,Trevor & Peter Rowe,10,15,2,1500,4,16,2,70.01666666
5/11/2023,Innisfail,8,12,Lady Of Fortune,55,NULL,5,N Thomas,20,David Reynolds,18,15,5,1500,6,44,3,68.69999996
5/11/2023,Innisfail,9,1,Maranzano,61.5,53.74166667,12,Tessa Townsend,26,O Chillemi,2,30,4,900,5,14,3,75.35000007
5/11/2023,Innisfail,9,2,Time To Star,59.5,NULL,10,Gabrielle Semmens,5,T Button,1,15,4,900,4,5,2,74.05555552
5/11/2023,Innisfail,9,3,Zi Win,61.5,67.48421049,3,N Thomas,7,Trevor & Peter Rowe,0,58,2,900,5,13,8,70.15555585
5/11/2023,Innisfail,9,4,Mazzaratti,60.5,65.3,6,J L Taylor,9,F J Wieland,5,30,1,900,4,5,4,73.63333319
5/11/2023,Innisfail,9,5,Stormy Legend,60.5,64.79642848,9,R Wiggins,16,S Massingham,0,307,4,900,6,12,7,70.27222237
5/11/2023,Innisfail,9,6,Makanui,59.5,67.44893617,2,A Layt,26,Nicole Homann,0,224,4,900,5,15,10,64.58333304
5/11/2023,Innisfail,9,7,Mr Kobo,59,NULL,1,Ms L Morrison,2.700000048,J Russo,1,15,3,900,4,17,1,76.1
5/11/2023,Innisfail,9,8,Risked It,59,NULL,8,S Sheargold,51,Stephen Bush,10,15,1,900,4,17,6,69.68333362
5/11/2023,Innisfail,9,9,Sheer Illusion,59,57.95833333,4,S Wilson,26,Scott Cooper,0,107,7,900,4,9,9,65.10000029
5/11/2023,Innisfail,9,10,Sonic Light,58.5,NULL,5,Ms C Jokic,13,Dean Piccolo,6,15,6,900,4,11,5,71.72777792
5/11/2023,Innisfail,9,11,Wrongfully Wrong,58.5,NULL,7,M A Butler,11,Nicole Homann,1,15,2,900,9,25,11,62.25555526
5/11/2023,Innisfail,9,12,Show And Go,56.5,NULL,11,Ms G Mc Donnell,16,Ms J Ryan,0,169,11,900,4,9,12,53.01666638
5/11/2023,Mornington,1,1,Almairac,59.5,71.09999983,5,J Noonan,2.299999952,C I Brown,1,26,4,1500,4,1,2,82.43333331
5/11/2023,Mornington,1,2,Let's Roll,56.5,65.73333263,3,Luke Cartwright,41,C J McIver,2,9,6,1500,4,10,7,60.05000035
5/11/2023,Mornington,1,4,Mr Trafficanti,59.5,65.61785714,4,Ben Allen,3.299999952,Gavin Bedggood,4,7,5,1500,5,11,1,83.9
5/11/2023,Mornington,1,5,Piercing Threw,59.5,64.75714267,1,Carleen Hefel,26,Rory Hunter,1,32,6,1500,4,1,6,68.5000007
5/11/2023,Mornington,1,6,Southern Jewel,59.5,57.2714282,2,Liam Riordan,91,Mark & Levi Kavanagh,2,17,9,1500,4,5,8,47.78333193
5/11/2023,Mornington,1,7,Speranzoso,59.5,76.91666667,8,Jordan Childs,5.5,Clayton Douglas,2,9,2,1500,5,11,3,79.68333342
5/11/2023,Mornington,1,8,Studded,58,NULL,7,J Mott,31,Amy & Ash Yargi,0,NULL,NULL,1500,3,0,5,67.48333298
5/11/2023,Mornington,1,10,Blue Chip Girl,57.5,71.57611949,6,Beau Mertens,6.5,M W Laurie,3,12,2,1500,4,7,4,69.83333298
5/11/2023,Mornington,2,1,Degreeofdifficulty,59.5,70.59583311,5,J Noonan,10,C I Brown,0,213,6,1000,4,3,3,80
5/11/2023,Mornington,2,4,Treotto,59.5,43.2,3,Matthew Cartwright,6.5,Cheryl Weller,0,219,5,1000,5,7,5,-0.025001049
5/11/2023,Mornington,2,5,Catalyse,58,49.54041246,2,P Gatt,26,Clayton Douglas,1,38,9,1000,3,1,4,53.77499895
5/11/2023,Mornington,2,6,Marble Nine,58,NULL,4,Liam Riordan,2.049999952,Leon & Troy Corstens,0,NULL,NULL,1000,3,0,1,84.3
5/11/2023,Mornington,2,10,Our Cracklin Rosie,56,74.15000012,1,Zac Spain,2.599999905,S P Nichols,3,17,2,1000,3,5,2,81.87499997
5/11/2023,Mornington,3,1,Downtown Man,59.5,60.73333311,4,Ms A Herrmann,81,I M Pankhurst,3,14,9,1200,4,7,7,60.71666623
5/11/2023,Mornington,3,2,Macedonian Marvel,59.5,70.89999997,5,J Mott,4,Amy & Ash Yargi,1,19,2,1200,4,2,1,76.3
5/11/2023,Mornington,3,4,Gallant Prince,58,58.34285789,2,Beau Mertens,3,Clayton Douglas,3,50,14,1200,3,3,2,73.95416667
5/11/2023,Mornington,3,5,Hennessey Venom,58,NULL,1,Zac Spain,5,M W Laurie,0,NULL,NULL,1200,3,0,5,66.62083322
5/11/2023,Mornington,3,7,Romaji,58,52.19257571,3,R T Tremsal,26,D Binaisse,0,128,8,1200,3,2,3,68.68333344
5/11/2023,Mornington,3,8,Tenable Choice,58,62.20416667,7,Carleen Hefel,81,D C Harrison,1,9,8,1200,3,3,4,68.225
5/11/2023,Mornington,3,10,Indaza,56,NULL,6,Teodore Nugent,2.900000095,C Maher & D Eustace,0,NULL,NULL,1200,3,0,6,64.79166678
5/11/2023,Mornington,4,3,Lady Of Savoy,57,63.1083329,4,J Mott,3.400000095,M W Laurie,0,146,6,1200,3,2,2,72.74166666
5/11/2023,Mornington,4,4,Mishare,57,59.525,8,W F Pinn,21,S B Laming,0,140,4,1200,3,1,4,67.24166689
5/11/2023,Mornington,4,5,Miss Roumbini,57,72.75833322,7,Jordan Childs,2.400000095,M G Price & M C Kent,1,21,3,1200,3,1,1,73.2
5/11/2023,Mornington,4,8,Petite Avion,57,61.22499948,3,Carleen Hefel,15,A R McGregor,1,26,8,1200,3,1,5,63.11666645
5/11/2023,Mornington,4,9,Pipi Road,57,NULL,2,Matthew Cartwright,12,Ms C Alderson,0,NULL,NULL,1200,3,0,7,57.61666623
5/11/2023,Mornington,4,10,Shimshalar,57,57.69909886,6,P Gatt,21,Clayton Douglas,1,25,5,1200,3,2,8,36.99166623
5/11/2023,Mornington,4,11,Starscent,57,67.46666689,1,Will Price,16,Annabel Neasham,0,171,3,1200,3,2,6,62.19999956
5/11/2023,Mornington,4,13,Tuscan Storey,55,NULL,5,Tatum Bull,6,P G Moody & Katherine Coleman,0,NULL,NULL,1200,3,0,3,65.87083333
5/11/2023,Mornington,5,1,Raid The Bar,63,73.95,3,Campbell Rawiller,5.5,Andrew Perdon,13,9,2,2400,6,39,3,80.05
5/11/2023,Mornington,5,2,Keevs,58.5,73.1,9,Makisha Salter,14,R J Blacker,12,23,1,2400,5,12,6,72.24999971
5/11/2023,Mornington,5,3,Apache Thunder,58,73.10000029,1,Luke Cartwright,8.5,M G Price & M C Kent,2,21,5,2400,5,5,4,72.59999971
5/11/2023,Mornington,5,4,Omeo,61,67.50000029,6,J Mott,9,M C Kent,0,191,4,2400,5,4,2,80.7
5/11/2023,Mornington,5,5,Black Penn,60,74.85000004,4,Ben Allen,2,G Eurell,4,8,3,2400,6,22,5,73.44999971
5/11/2023,Mornington,5,7,Arabica,56,62.29999971,7,Thomas Prebble,26,Michelle Payne,4,21,9,2400,6,6,9,19.84999771
5/11/2023,Mornington,5,8,Dictionary,59,73.24999993,5,Teodore Nugent,10,J F Moloney,6,12,3,2400,4,15,1,83.6
5/11/2023,Mornington,5,9,Gymkerrie,58.5,30.80000114,8,P Gatt,61,Jacqui Sims,12,8,10,2400,5,18,8,66.99999971
5/11/2023,Mornington,5,10,Stark Raving,55.5,74.05,2,W F Pinn,17,Simone Walker,19,8,2,2400,5,30,7,65.64999943
5/11/2023,Mornington,6,4,Van Roy,56.5,69.753125,2,Luke Cartwright,21,David Brideoake & Matt Jenkins,0,132,8,1200,5,18,3,76.82916678
5/11/2023,Mornington,6,5,Freakofnature,59,61.99615385,5,J Mott,3.799999952,Jason Warren,0,221,5,1200,3,3,4,77.91249989
5/11/2023,Mornington,6,6,Lady Di Di,58.5,85.25000024,3,Ben Allen,1.5,C I Brown,2,18,5,1200,4,9,1,83.7
5/11/2023,Mornington,6,7,Valenki,58.5,74.74642838,4,J Noonan,9,Clayton Douglas,0,168,5,1200,4,6,5,69.4916671
5/11/2023,Mornington,6,10,Tactfull,56.5,64.89197596,1,Carleen Hefel,16,Rory Hunter,0,133,6,1200,6,20,2,77.51666667
5/11/2023,Mornington,7,1,Unfair Dismissal,57,85.725,8,Jessica Booth,10,D M Noonan,7,22,6,1600,8,67,2,79.85624999
5/11/2023,Mornington,7,2,Inthelapofthegods,60.5,76.9,1,Thomas Stockdale,3.599999905,Nathan Dunn,1,12,1,1600,7,28,6,76.125
5/11/2023,Mornington,7,3,Mishika,60.5,77.4,2,J Mott,3.400000095,Luke Oliver,4,15,4,1600,6,19,1,83
5/11/2023,Mornington,7,5,Inordinate,59,75.03275855,6,Teodore Nugent,12,Gavin Bedggood,5,25,6,1600,6,25,8,72.69062467
5/11/2023,Mornington,7,6,Jumpin' Jaguar,56.5,73.49999993,4,Alana Kelly,31,K T Bourke,0,232,5,1600,6,29,5,74.98750008
5/11/2023,Mornington,7,7,Allyrock,56,79.74999986,5,J Noonan,18,Reece Goodwin,0,301,4,1600,6,14,7,72.35312516
5/11/2023,Mornington,7,8,La Gioia,56,69.01874984,7,Beau Mertens,5,Jason Warren,1,16,4,1600,4,12,4,76.30625008
5/11/2023,Mornington,7,10,Diamanda,53,76.8,3,Tianni Chapman,7,M T Binney,6,9,1,1600,7,35,3,74.59375004
5/11/2023,Mornington,8,1,Kaptain Kaos,61,74.65,6,Fred W Kersley,15,L Smith,2,22,7,1600,6,27,2,92.92499998
5/11/2023,Mornington,8,2,Lyrical Lad,57,74.48437533,7,J Mott,10,P Stokes,3,14,8,1600,6,24,5,83.88125033
5/11/2023,Mornington,8,3,Blazerro,54,82.85000014,1,Beau Mertens,2.400000095,Annabel Neasham,6,16,4,1600,5,25,3,84.403125
5/11/2023,Mornington,8,4,Rhinoceros,54,87.9,5,J Noonan,3.400000095,E & D Browne,6,16,1,1600,5,30,1,88.7
5/11/2023,Mornington,8,5,Electric Belle,54,87.06250009,3,Will Price,8.5,Alexander Rae,7,18,5,1600,6,32,4,81.825
5/11/2023,Mornington,8,6,Rambler Rebel,54,86.5,2,Ms J Beriman,7,Michelle Payne,4,30,5,1600,8,33,7,67.73125033
5/11/2023,Mornington,8,7,Blazing Rebel,54,54.15000114,4,Ms W Costin,26,David Brideoake & Matt Jenkins,0,130,8,1600,7,19,6,76.32500033
5/11/2023,Mornington,9,1,Midnight Charm,62,79.25000013,2,Tatum Bull,2.400000095,Clayton Douglas,1,36,2,1000,5,12,3,79.87499993
5/11/2023,Mornington,9,2,Tax Free Prophet,60,77.69999987,6,Makisha Salter,9.5,Jason Warren,0,102,5,1000,6,28,5,74.15000026
5/11/2023,Mornington,9,3,Elite Legacy,58,70.82499948,8,Ms D Keane,26,A W Noonan,1,16,9,1000,9,39,2,76.95
5/11/2023,Mornington,9,4,Mr Tickles,61,78.77916667,3,J Mott,4,John McArdle,3,16,3,1000,4,10,7,71.65000013
5/11/2023,Mornington,9,6,The Javelin,60.5,62.39999948,7,R T Tremsal,31,D Binaisse,1,17,9,1000,6,12,4,75.92500026
5/11/2023,Mornington,9,9,Arroance,58.5,54.08095238,5,W F Pinn,21,M A Bell,0,463,13,1000,6,18,6,70.20000026
5/11/2023,Mornington,9,11,Valois,57.5,71.45000013,1,Beau Mertens,9,C I Brown,1,39,2,1000,3,2,1,79.3
5/11/2023,Mornington,9,13,Kaido,58.5,74.925,4,B Mc Dougall,5,C W McDonald,1,26,2,1000,5,7,8,64.975
5/11/2023,Muswellbrook,1,1,Vis I Do,59.5,70.64166666,7,Braith Nock,6,Melissa Dennett,1,23,2,1280,4,10,3,71.75546872
5/11/2023,Muswellbrook,1,2,Burraneer Buoy,60.5,69.74166667,1,A Bullock,2.5,T S Howlett,0,239,5,1280,4,7,4,71.2664063
5/11/2023,Muswellbrook,1,3,Hiraishin,58,65.09999988,3,C J Hillier,6,R P Northam,2,9,4,1280,5,25,1,71.2
5/11/2023,Muswellbrook,1,4,Mazita,59.5,72.67500019,2,Ashley Morgan,4.800000191,Lyle Chandler,0,149,3,1280,4,4,6,70.0367187
5/11/2023,Muswellbrook,1,5,Briefly,59,70.9833333,5,G Buckley,12,C R Clegg,1,20,3,1280,6,19,7,60.18359375
5/11/2023,Muswellbrook,1,6,Capital Gamble,58,58.34166689,4,R Hutchings,11,S C Jones,2,20,5,1280,5,11,5,69.2664063
5/11/2023,Muswellbrook,1,7,Imperioness,58,63.61071447,6,J Pracey-Holmes,16,Cameron Crockett,3,23,6,1280,5,13,2,70.98515625
5/11/2023,Muswellbrook,2,2,Casual Mood,58.5,66.07500019,4,A Bullock,3.200000048,M D Griffith,5,6,3,1500,5,5,2,66.26666662
5/11/2023,Muswellbrook,2,5,All Bout Dad,57,50.94999965,2,L Magorrian,51,N F Boland,4,13,10,1500,5,9,5,51.31666597
5/11/2023,Muswellbrook,2,6,Boys Cry,55,62.63333342,3,Jayden Barrie,5.5,Ms J Bowen,5,13,3,1500,5,20,4,60.35000009
5/11/2023,Muswellbrook,2,7,Dalante,57,NULL,7,D Mc Lellan,91,M J Lunn,8,29,9,1500,6,27,7,43.43333403
5/11/2023,Muswellbrook,2,8,Ginger Mick,57,61.96785714,1,Ms M Weir,6.5,T S Howlett,4,16,6,1500,5,14,6,48.19999965
5/11/2023,Muswellbrook,2,9,Magic Pharoah,57,55.79999971,5,Mitchell Bell,2.5,Lou Mary,0,202,11,1500,4,6,1,68
5/11/2023,Muswellbrook,2,10,Suncraft,57,57.5499998,6,G Buckley,9.5,L J Fairhall,4,13,6,1500,5,13,3,62.5
5/11/2023,Muswellbrook,3,1,Amazing Nicci,61,70.90000024,8,Julia Presits,5.5,G Portelli,5,17,7,1000,5,24,4,67.72499948
5/11/2023,Muswellbrook,3,2,Astrolith,61,65.74999976,6,Ms M Weir,20,Michelle Fleming,5,14,6,1000,5,16,6,64.97499948
5/11/2023,Muswellbrook,3,3,Midnight Dream,61,70.16923077,5,A Bullock,4.199999809,Paul Clisby,6,37,3,1000,5,19,2,74.60000013
5/11/2023,Muswellbrook,3,4,Smart And Dapper,61,68.07500044,2,J Pracey-Holmes,2.599999905,Brett Thompson,3,14,4,1000,4,8,1,82.3
5/11/2023,Muswellbrook,3,5,Yourjokingme Right,61,48.17984007,7,D Mc Lellan,6.5,K A Lees,0,167,9,1000,6,16,5,67.44999974
5/11/2023,Muswellbrook,3,7,Titan Star,60,57.90000024,3,H Van Der Hoven,9,M F Van Gestel,71,9,8,1000,6,91,3,69.67499948
5/11/2023,Muswellbrook,3,8,Prefer To Be Ready,57.5,59.4,4,Benjamin Osmond,26,Jay Hopkins,0,159,8,1000,5,16,7,57.5
5/11/2023,Muswellbrook,3,10,Elusive Babbz,55,55.18333304,1,G Buckley,41,R E Ollerton,3,22,7,1000,6,20,8,44.77500105
5/11/2023,Muswellbrook,4,1,Silvery Warrior,59,65.99375016,9,R Hutchings,6,D Wagstaff,9,8,3,1750,7,13,8,39.71428452
5/11/2023,Muswellbrook,4,2,Man Of Heart,59,52.11428571,10,A Bullock,3.599999905,Stephen Sutherland,2,9,5,1750,5,16,3,62.5000003
5/11/2023,Muswellbrook,4,3,Seasonal Spirit,59,57.52499963,6,L Magorrian,26,M J Lunn,5,6,5,1750,4,9,10,30.28571309
5/11/2023,Muswellbrook,4,4,Miss Monopoly,57,59.50625,1,Ms M Weir,14,Kelly Milliner,3,23,8,1750,4,8,4,59.95714256
5/11/2023,Muswellbrook,4,5,Best Of Maher,56.5,61.35,5,J Pracey-Holmes,6.5,Luke A Thomas,2,13,5,1750,4,5,2,61.6
5/11/2023,Muswellbrook,4,6,Hillbilly Pickin',56.5,59.19642857,7,H Van Der Hoven,18,J A Steinmetz,6,9,9,1750,6,28,5,56.41428541
5/11/2023,Muswellbrook,4,7,Octha,56.5,61.83437467,4,A Gibbons,26,S Farley,5,26,9,1750,5,20,6,52.48571399
5/11/2023,Muswellbrook,4,9,Annoint,55,66.87187516,8,Ashley Morgan,8,G D Hickman,3,15,7,1750,3,3,7,46.88571369
5/11/2023,Muswellbrook,4,11,Flying Deel,55,69.7000004,2,Ms J Taylor,3.5,P M Perry,2,20,3,1750,3,2,1,65.9
5/11/2023,Muswellbrook,4,12,Opal Esme,56,36.91538381,3,D Mc Lellan,151,Cassandra Stummer,1,27,9,1750,3,2,9,32.5999988
5/11/2023,Muswellbrook,5,2,Zippy Zoo,59,75.8833333,1,Ashley Morgan,5,Matthew Smith,0,145,2,1000,4,5,1,73.9
5/11/2023,Muswellbrook,5,3,Cumnock,58,65.35000026,4,J Pracey-Holmes,9,Brett Thompson,1,13,3,1000,4,5,9,44.77499948
5/11/2023,Muswellbrook,5,4,Dressed To Kill,57,61.7,5,R Hutchings,6.5,Cody Morgan,1,23,1,1000,4,6,4,68.175
5/11/2023,Muswellbrook,5,7,Crown Guinea,56.5,55.98888918,6,Mitchell Bell,11,Nathan Doyle,1,20,10,1000,4,2,5,66.12500026
5/11/2023,Muswellbrook,5,8,Harbour Gold,54.5,62.69166672,7,Braith Nock,3.299999952,B F Cavanough,2,20,3,1000,3,2,6,62.87499987
5/11/2023,Muswellbrook,5,9,King Rupert,56.5,-103.3750021,2,Ms M Weir,14,T S Howlett,4,16,13,1000,4,8,2,70.79999998
5/11/2023,Muswellbrook,5,10,Sunday Bell,57,67.07222237,9,L Magorrian,16,N F Boland,2,19,4,1000,4,8,7,62.12499987
5/11/2023,Muswellbrook,5,11,Zoe Shark,52.5,55.20416667,8,Camille Houlgatte,6.5,P M Perry,0,217,12,1000,4,5,3,67.325
5/11/2023,Muswellbrook,5,12,A Tender Lady,55,NULL,3,Ms J Taylor,26,G McFarlane,9,22,1,1000,6,22,8,55.575
5/11/2023,Muswellbrook,5,13,Lanks,55,61.85000052,10,Jayden Barrie,51,P M Farrell,0,72,7,1000,5,29,10,38.79999895
5/11/2023,Muswellbrook,6,1,Amicus Curiae,60,70.925,8,Mitch Stapleford,19,M D Griffith,4,14,5,1500,6,30,4,76.18333342
5/11/2023,Muswellbrook,6,5,Touch Of Navy,58,67.10714285,2,Emma Ly,5,John Bannister,7,9,2,1500,4,11,2,78.61666666
5/11/2023,Muswellbrook,6,6,Heika,59.5,65.1,3,A Bullock,1.75,P Messara & L Gavranich,1,20,1,1500,4,4,1,80
5/11/2023,Muswellbrook,6,7,Lady Superspy,59,70.96071419,6,Mitchell Bell,21,T J Bartley,1,20,5,1500,6,22,3,75.93333333
5/11/2023,Muswellbrook,6,8,Daksha,55.5,69.28888903,7,Cobi Vitler,26,Lyle Chandler,10,15,11,1500,7,28,8,65.8
5/11/2023,Muswellbrook,6,9,Hammoon Thunder,58.5,66.41250022,5,G Buckley,12,R P Northam,1,14,5,1500,4,9,7,72.23333342
5/11/2023,Muswellbrook,6,10,Takara Star,57.5,71.57734375,1,Ashley Morgan,6,Ms K Buchanan,1,34,4,1500,5,7,5,73.26666675
5/11/2023,Muswellbrook,6,11,Our Cousin Al,54,66.89062459,4,Braith Nock,21,S Farley,4,13,9,1500,7,34,6,70.46666675
5/11/2023,Muswellbrook,7,1,Another Val,59,58.44615344,3,D Mc Lellan,3.900000095,K A Lees,1,26,6,1280,4,9,4,55.4249999
5/11/2023,Muswellbrook,7,3,Oakfield Hawk,57.5,NULL,7,A Gibbons,16,K A Lees,0,NULL,NULL,1280,3,0,5,53.7953123
5/11/2023,Muswellbrook,7,4,Regatta,58,66.04999988,6,A Bullock,2.799999952,P Messara & L Gavranich,2,20,3,1280,3,2,1,61.5
5/11/2023,Muswellbrook,7,5,Rhodesian Diamond,57.5,NULL,8,R Hutchings,6.5,Annabel Neasham,0,NULL,NULL,1280,3,0,11,-6.146092111
5/11/2023,Muswellbrook,7,7,Ranhita,57,64.63912998,9,Anna Roper,13,Ms L Munce,5,6,5,1280,5,12,2,59.84062499
5/11/2023,Muswellbrook,7,8,Bedtime,55.5,55.74752475,5,G Buckley,16,Matthew Smith,2,17,4,1280,3,3,6,51.98046875
5/11/2023,Muswellbrook,7,10,Cup Of Ambition,55.5,49.74444474,10,Ms J Taylor,101,P M Perry,3,13,7,1280,3,4,9,41.88281291
5/11/2023,Muswellbrook,7,11,Luna Lee,55.5,44.7826087,11,Ms M Weir,71,P M Perry,2,6,9,1280,3,2,8,44.89062459
5/11/2023,Muswellbrook,7,13,Sweet Proposal,55.5,60.275,1,H Van Der Hoven,4.199999809,Annabel Neasham,1,17,6,1280,3,3,3,57.1367187
5/11/2023,Muswellbrook,7,15,French Delivery,57,NULL,4,Braith Nock,81,G McFarlane,1,22,3,1280,4,6,7,49.31328084
5/11/2023,Muswellbrook,7,20,Never Yield,57,43.49999883,2,Ms K Adams,101,Darren Treacy,0,518,12,1280,4,1,10,35.99296875
4/11/2023,Ascot,1,1,Emerald Trader,60,76.56785719,7,P Knuckey,8.5,L J Watson,1,14,6,1600,6,14,4,82.37499984
4/11/2023,Ascot,1,2,Belgrano Belle,59.5,81.2,3,W Pike,3,Takahide Ikenushi,3,6,1,1600,5,19,2,84.03749992
4/11/2023,Ascot,1,4,Special Sort,59.5,81,2,Clinton Porter,1.850000024,A G Durrant,3,3,1,1600,4,11,1,86.1
4/11/2023,Ascot,1,5,Guard The Safe,56.5,75.20000009,5,P Harvey,12,B P Graham,3,14,8,1600,5,30,7,77.85624984
4/11/2023,Ascot,1,6,Call Again,55.5,62.04642895,1,Jordan Turner,21,Rhys Radford,3,14,11,1600,7,40,3,79.80625008
4/11/2023,Ascot,1,7,Kazkazi,54.5,73.76944444,6,Brayden Gaerth,31,Jordan Rolfe,10,28,4,1600,7,46,5,76.25624984
4/11/2023,Ascot,1,8,Kentucky Blue,54,62.61562516,4,Laqdar Ramoly,51,N D Parnham,3,6,6,1600,5,29,5,75.85624984
4/11/2023,Ascot,2,1,Black Spirit,57,69.59615385,8,Victora Corver,14,S J Miller,1,16,4,1500,5,16,6,75.21666667
4/11/2023,Ascot,2,2,National Guard,59,72.52142838,10,Lucy Warwick,101,Tony Giglietta,1,14,7,1500,8,47,4,78.83333338
4/11/2023,Ascot,2,3,Laquetta's Gift,58.5,77.6,2,W Pike,4.400000095,D M Luciani,4,14,1,1500,4,16,3,79.89999996
4/11/2023,Ascot,2,4,Wango Award,55.5,79.3,9,Luke Campbell,7,G & A Williams,5,10,1,1500,4,13,5,75.11666671
4/11/2023,Ascot,2,5,Keytrade,54.5,71.19642857,4,Brayden Gaerth,31,Ms A King,2,14,10,1500,7,32,2,77.43333333
4/11/2023,Ascot,2,6,Malkar Pindari,57,78.60357143,3,Chris Parnham,1.700000048,Simon Miller,5,14,2,1500,4,12,1,79.8
4/11/2023,Ascot,2,7,Mr Mt Walker,55,77.9625,7,Clinton Porter,26,Michael Grantham,0,56,7,1500,7,45,7,73.06666675
4/11/2023,Ascot,2,8,Fleur Delacour,54,67.91428571,6,Holly Watson,91,C G Willis,6,10,9,1500,4,16,10,64.38333351
4/11/2023,Ascot,2,9,Heaps Of Moolah,52.5,82.9183432,5,Keshaw Dhurun,26,M H Miller,7,9,3,1500,7,44,9,66.29999983
4/11/2023,Ascot,2,10,Wakan Tanka,54,78.54642867,1,S Parnham,20,N D Parnham,4,14,4,1500,8,76,8,72.08333316
4/11/2023,Ascot,3,1,Oscar's Fortune,56.5,85.5,5,W Pike,1.350000024,D M Luciani,3,14,1,1000,3,3,1,84.2
4/11/2023,Ascot,3,2,Hanchi,56.5,78.8,2,Chris Parnham,7.5,S & J Casey,0,133,1,1000,3,3,2,83.09999998
4/11/2023,Ascot,3,3,Home James,56,67.675,4,B Parnham,61,N D Parnham,1,21,7,1000,3,6,5,67.84999948
4/11/2023,Ascot,3,4,Lord Lala,56,82.7,7,S Parnham,21,S V Vahala,0,63,1,1000,3,2,6,66.19999974
4/11/2023,Ascot,3,6,Krysanova,54,79.25000026,1,S Mc Gruddy,7,T M Andrews,1,21,3,1000,3,5,3,78.075
4/11/2023,Ascot,3,7,Playing Games,53,72.1,3,Laqdar Ramoly,10,Meryl Hayley,3,10,1,1000,3,4,4,71.50000026
4/11/2023,Ascot,3,8,Sosipatra,53,NULL,6,Madi Derrick,151,Roy Rogers,0,NULL,NULL,1000,3,0,7,59.94999948
4/11/2023,Ascot,4,2,Bonnie Lad,58,80.6,7,Clinton Porter,6,A G Durrant,2,10,1,1000,4,9,4,80.075
4/11/2023,Ascot,4,3,Mantelli,58,73.27499948,9,Jarrad Noske,41,C & M Gangemi,2,14,7,1000,7,38,10,70.72499974
4/11/2023,Ascot,4,4,Little Strawberry,57.5,71.95000013,5,Holly Watson,4.199999809,Mitchell Pateman,6,21,6,1000,4,12,3,81.05
4/11/2023,Ascot,4,5,Scenic Eclipse,55.5,75.3,1,Victora Corver,10,Ms E Strempel,7,21,1,1000,5,10,8,72.84999974
4/11/2023,Ascot,4,6,Galaxy Cat,57,71.60000012,8,Joseph Azzopardi,81,D R Harrison,8,10,7,1000,5,26,2,83.12500026
4/11/2023,Ascot,4,7,Bisector,56.5,61.52499948,4,Chris Parnham,7,Simon Miller,0,245,7,1000,4,8,5,76.39999974
4/11/2023,Ascot,4,8,Hang Glider,56,79.45833322,6,S Mc Gruddy,3.5,S J Wolfe,0,98,3,1000,4,13,1,88.1
4/11/2023,Ascot,4,9,Nobellity,56,65.25000024,10,Laqdar Ramoly,21,M Santich,2,7,8,1000,6,33,9,69.39999948
4/11/2023,Ascot,4,10,Prince Amongst Men,55.5,73.44999976,3,Jade Mc Naught,51,P J Naylor,5,10,4,1000,5,27,7,73.40000052
4/11/2023,Ascot,4,11,Treasured Queen,55,70.1,2,W Pike,6.5,Michael Grantham,6,7,5,1000,4,8,6,73.27500026
4/11/2023,Ascot,5,1,Bitofmerit,57.5,77.4291671,3,Brayden Gaerth,4.800000191,Michael Campbell,0,84,8,1000,5,12,5,87.09999997
4/11/2023,Ascot,5,2,Puli,58,77.89999974,11,Luke Campbell,26,Meryl Hayley,7,14,9,1000,7,32,9,79.52499987
4/11/2023,Ascot,5,3,Moi Choux,59.5,81.17500013,7,B Parnham,31,Summer Dickson,1,14,4,1000,7,26,4,89.525
4/11/2023,Ascot,5,4,Beads,58.5,80.67500026,10,P Harvey,15,S J Wolfe,0,154,7,1000,5,26,1,90.1
4/11/2023,Ascot,5,5,Halatorion,54.5,75.89583333,1,Madi Derrick,17,Roy Rogers,5,7,9,1000,6,39,11,71.50000026
4/11/2023,Ascot,5,6,Valency,56,78.3,6,Jade Mc Naught,17,Ms R Lockwood,4,42,1,1000,5,20,8,81.49999974
4/11/2023,Ascot,5,7,Cut The Talk,55.5,85.09999993,8,Laqdar Ramoly,8.5,T W Crosby,4,35,3,1000,4,11,2,87.425
